12.3.3,EFI_SIMPLE_TEXT_INPUT_PROTOCOL.ReadKeyStroke(),https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-simple-text-input-protocol-readkeystroke
12.3.4,ConsoleOut or StandardError,https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#consoleout-or-standarderror
12.4,Simple Text Output Protocol,https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#simple-text-output-protocol
12.4.1,EFI_SIMPLE_TEXT_OUTPUT_PROTOCOL,https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-simple-text-output-protocol
12.4.2,EFI_SIMPLE_TEXT_OUTPUT_PROTOCOL.Reset(),https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-simple-text-output-protocol-reset
12.4.3,EFI_SIMPLE_TEXT_OUTPUT_PROTOCOL.OutputString(),https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-simple-text-output-protocol-outputstring
12.4.4,EFI_SIMPLE_TEXT_OUTPUT_PROTOCOL.TestString(),https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-simple-text-output-protocol-teststring
12.4.5,EFI_SIMPLE_TEXT_OUTPUT_PROTOCOL.QueryMode(),https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-simple-text-output-protocol-querymode
12.4.6,EFI_SIMPLE_TEXT_OUTPUT_PROTOCOL.SetMode(),https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-simple-text-output-protocol-setmode
12.4.7,EFI_SIMPLE_TEXT_OUTPUT_PROTOCOL.SetAttribute(),https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-simple-text-output-protocol-setattribute
12.4.8,EFI_SIMPLE_TEXT_OUTPUT_PROTOCOL.ClearScreen(),https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-simple-text-output-protocol-clearscreen
12.4.9,EFI_SIMPLE_TEXT_OUTPUT_PROTOCOL.SetCursorPosition(),https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-simple-text-output-protocol-setcursorposition
12.4.10,EFI_SIMPLE_TEXT_OUTPUT_PROTOCOL.EnableCursor(),https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-simple-text-output-protocol-enablecursor
12.5,Simple Pointer Protocol,https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#simple-pointer-protocol
12.5.1,EFI_SIMPLE_POINTER_PROTOCOL,https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-simple-pointer-protocol
12.5.2,EFI_SIMPLE_POINTER_PROTOCOL.Reset(),https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-simple-pointer-protocol-reset
12.5.3,EFI_SIMPLE_POINTER_PROTOCOL.GetState(),https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-simple-pointer-protocol-getstate
12.6,EFI Simple Pointer Device Paths,https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-simple-pointer-device-paths
12.7,Absolute Pointer Protocol,https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#absolute-pointer-protocol
12.7.1,EFI_ABSOLUTE_POINTER_PROTOCOL,https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-absolute-pointer-protocol
12.7.2,EFI_ABSOLUTE_POINTER_PROTOCOL.Reset(),https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-absolute-pointer-protocol-reset
12.7.3,EFI_ABSOLUTE_POINTER_PROTOCOL.GetState(),https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-absolute-pointer-protocol-getstate
12.8,Serial I/O Protocol,https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#serial-i-o-protocol
12.8.1,EFI_SERIAL_IO_PROTOCOL,https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-serial-io-protocol
12.8.2,Serial Device Identification,https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#serial-device-identification
12.8.3,Serial Device Type GUIDs,https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#serial-device-type-guids
12.8.3.1,EFI_SERIAL_IO_PROTOCOL.Reset(),https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-serial-io-protocol-reset
12.8.3.2,EFI_SERIAL_IO_PROTOCOL.SetAttributes(),https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-serial-io-protocol-setattributes
12.8.3.3,EFI_SERIAL_IO_PROTOCOL.SetControl(),https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-serial-io-protocol-setcontrol
12.8.3.4,EFI_SERIAL_IO_PROTOCOL.GetControl(),https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-serial-io-protocol-getcontrol
12.8.3.5,EFI_SERIAL_IO_PROTOCOL.Write(),https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-serial-io-protocol-write
12.8.3.6,EFI_SERIAL_IO_PROTOCOL.Read(),https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-serial-io-protocol-read
12.9,Graphics Output Protocol,https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#graphics-output-protocol
12.9.1,Blt Buffer,https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#blt-buffer
12.9.2,EFI_GRAPHICS_OUTPUT_PROTOCOL,https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-graphics-output-protocol
12.9.2.1,EFI_GRAPHICS_OUTPUT_PROTOCOL.QueryMode(),https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-graphics-output-protocol-querymode
12.9.2.2,EFI_GRAPHICS_OUTPUT_PROTOCOL.SetMode(),https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-graphics-output-protocol-setmode
12.9.2.3,EFI_GRAPHICS_OUTPUT_PROTOCOL.Blt(),https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-graphics-output-protocol-blt
12.9.2.4,EFI_EDID_DISCOVERED_PROTOCOL,https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-edid-discovered-protocol
12.9.2.5,EFI_EDID_ACTIVE_PROTOCOL,https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-edid-active-protocol
12.9.2.6,EFI_EDID_OVERRIDE_PROTOCOL,https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-edid-override-protocol
12.9.2.7,EFI_EDID_OVERRIDE_PROTOCOL.GetEdid(),https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#efi-edid-override-protocol-getedid
12.10,Rules for PCI/AGP Devices,https://uefi.org/specs/UEFI/2.10/12_Protocols_Console_Support.html#rules-for-pci-agp-devices
13,Protocols - Media Access,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html
13.1,Load File Protocol,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#load-file-protocol
13.1.1,EFI_LOAD_FILE_PROTOCOL,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-load-file-protocol
13.1.2,EFI_LOAD_FILE_PROTOCOL.LoadFile(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-load-file-protocol-loadfile
13.2,Load File 2 Protocol,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#load-file-2-protocol
13.2.1,EFI_LOAD_FILE2_PROTOCOL,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-load-file2-protocol
13.2.2,EFI_LOAD_FILE2_PROTOCOL.LoadFile(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-load-file2-protocol-loadfile
13.3,File System Format,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#file-system-format
13.3.1,System Partition,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#system-partition
13.3.1.1,File System Format,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#file-system-format-1
13.3.1.2,File Names,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#file-names
13.3.1.3,Directory Structure,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#directory-structure
13.3.2,Partition Discovery,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#partition-discovery
13.3.2.1,ISO-9660 and El Torito,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#iso-9660-and-el-torito
13.3.3,Number and Location of System Partitions,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#number-and-location-of-system-partitions
13.3.4,Media Formats,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#media-formats
13.3.4.1,Removable Media,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#removable-media
13.3.4.2,Diskette,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#diskette
13.3.4.3,Hard Drive,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#hard-drive
13.3.4.4,CD-ROM and DVD-ROM,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#cd-rom-and-dvd-rom
13.3.4.5,Network,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#network
13.4,Simple File System Protocol,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#simple-file-system-protocol
13.4.1,EFI_SIMPLE_FILE_SYSTEM_PROTOCOL,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-simple-file-system-protocol
13.4.2,EFI_SIMPLE_FILE SYSTEM_PROTOCOL.OpenVolume(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-simple-file-system-protocol-openvolume
13.5,File Protocol,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#file-protocol
13.5.1,EFI_FILE_PROTOCOL,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-file-protocol
13.5.2,EFI_FILE_PROTOCOL.Open(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-file-protocol-open
13.5.3,EFI_FILE_PROTOCOL.Close(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-file-protocol-close
13.5.4,EFI_FILE_PROTOCOL.Delete(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-file-protocol-delete
13.5.5,EFI_FILE_PROTOCOL.Read(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-file-protocol-read
13.5.6,EFI_FILE_PROTOCOL.Write(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-file-protocol-write
13.5.7,EFI_FILE_PROTOCOL.OpenEx(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-file-protocol-openex
13.5.8,EFI_FILE_PROTOCOL.ReadEx(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-file-protocol-readex
13.5.9,EFI_FILE_PROTOCOL.WriteEx(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-file-protocol-writeex
13.5.10,EFI_FILE_PROTOCOL.FlushEx(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-file-protocol-flushex
13.5.11,EFI_FILE_PROTOCOL.SetPosition(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-file-protocol-setposition
13.5.12,EFI_FILE_PROTOCOL.GetPosition(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-file-protocol-getposition
13.5.13,EFI_FILE_PROTOCOL.GetInfo(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-file-protocol-getinfo
13.5.14,EFI_FILE_PROTOCOL.SetInfo(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-file-protocol-setinfo
13.5.15,EFI_FILE_PROTOCOL.Flush(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-file-protocol-flush
13.5.16,EFI_FILE_INFO,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-file-info
13.5.17,EFI_FILE_SYSTEM_INFO,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-file-system-info
13.5.18,EFI_FILE_SYSTEM_VOLUME_LABEL,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-file-system-volume-label
13.6,Tape Boot Support,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#tape-boot-support
13.6.1,Tape I/O Support,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#tape-i-o-support
13.6.2,Tape I/O Protocol,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#tape-i-o-protocol
13.6.2.1,EFI_TAPE_IO_PROTOCOL,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-tape-io-protocol
13.6.2.2,EFI_TAPE_IO_PROTOCOL.TapeRead(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-tape-io-protocol-taperead
13.6.2.3,EFI_TAPE_IO_PROTOCOL.TapeWrite(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-tape-io-protocol-tapewrite
13.6.2.4,EFI_TAPE_IO_PROTOCOL.TapeRewind(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-tape-io-protocol-taperewind
13.6.2.5,EFI_TAPE_IO_PROTOCOL.TapeSpace(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-tape-io-protocol-tapespace
13.6.2.6,EFI_TAPE_IO_PROTOCOL.TapeWriteFM(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-tape-io-protocol-tapewritefm
13.6.2.7,EFI_TAPE_IO_PROTOCOL.TapeReset(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-tape-io-protocol-tapereset
13.6.3,Tape Header Format,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#tape-header-format
13.7,Disk I/O Protocol,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#disk-i-o-protocol
13.7.1,EFI_DISK_IO_PROTOCOL,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-disk-io-protocol
13.7.2,EFI_DISK_IO_PROTOCOL.ReadDisk(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-disk-io-protocol-readdisk
13.7.3,EFI_DISK_IO_PROTOCOL.WriteDisk(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-disk-io-protocol-writedisk
13.8,Disk I/O 2 Protocol,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#disk-i-o-2-protocol
13.8.1,EFI_DISK_IO2_PROTOCOL,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-disk-io2-protocol
13.8.2,EFI_DISK_IO2_PROTOCOL.Cancel(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-disk-io2-protocol-cancel
13.8.3,EFI_DISK_IO2_PROTOCOL.ReadDiskEx(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-disk-io2-protocol-readdiskex
13.8.4,EFI_DISK_IO2_PROTOCOL.WriteDiskEx(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-disk-io2-protocol-writediskex
13.8.5,EFI_DISK_IO2_PROTOCOL.FlushDiskEx(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-disk-io2-protocol-flushdiskex
13.9,Block I/O Protocol,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#block-i-o-protocol
13.9.1,EFI_BLOCK_IO_PROTOCOL,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-block-io-protocol
13.9.2,EFI_BLOCK_IO_PROTOCOL.Reset(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-block-io-protocol-reset
13.9.3,EFI_BLOCK_IO_PROTOCOL.ReadBlocks(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-block-io-protocol-readblocks
13.9.4,EFI_BLOCK_IO_PROTOCOL.WriteBlocks(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-block-io-protocol-writeblocks
13.9.5,EFI_BLOCK_IO_PROTOCOL.FlushBlocks(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-block-io-protocol-flushblocks
13.10,Block I/O 2 Protocol,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#block-i-o-2-protocol
13.10.1,EFI_BLOCK_IO2_PROTOCOL,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-block-io2-protocol
13.10.2,EFI_BLOCK_IO2_PROTOCOL.Reset(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-block-io2-protocol-reset
13.10.3,EFI_BLOCK_IO2_PROTOCOL.ReadBlocksEx(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-block-io2-protocol-readblocksex
13.10.4,EFI_BLOCK_IO2_PROTOCOL.WriteBlocksEx(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-block-io2-protocol-writeblocksex
13.10.5,EFI_BLOCK_IO2_PROTOCOL.FlushBlocksEx(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-block-io2-protocol-flushblocksex
13.11,Inline Cryptographic Interface Protocol,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#inline-cryptographic-interface-protocol
13.11.1,EFI_BLOCK_IO_CRYPTO_PROTOCOL,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-block-io-crypto-protocol
13.11.2,EFI_BLOCK_IO_CRYPTO_PROTOCOL.Reset(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-block-io-crypto-protocol-reset
13.11.3,EFI_BLOCK_IO_CRYPTO_PROTOCOL.GetCapabilities(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-block-io-crypto-protocol-getcapabilities
13.11.4,EFI_BLOCK_IO_CRYPTO_PROTOCOL.SetConfiguration(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-block-io-crypto-protocol-setconfiguration
13.11.5,EFI_BLOCK_IO_CRYPTO_PROTOCOL.GetConfiguration(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-block-io-crypto-protocol-getconfiguration
13.11.6,EFI_BLOCK_IO_CRYPTO_PROTOCOL.ReadExtended(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-block-io-crypto-protocol-readextended
13.11.7,EFI_BLOCK_IO_CRYPTO_PROTOCOL.WriteExtended(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-block-io-crypto-protocol-writeextended
13.11.8,EFI_BLOCK_IO_CRYPTO_PROTOCOL.FlushBlocks(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-block-io-crypto-protocol-flushblocks
13.12,Erase Block Protocol,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#erase-block-protocol
13.12.1,EFI_ERASE_BLOCK_PROTOCOL,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-erase-block-protocol
13.12.2,EFI_ERASE_BLOCK_PROTOCOL.EraseBlocks(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-erase-block-protocol-eraseblocks
13.13,ATA Pass Thru Protocol,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#ata-pass-thru-protocol
13.13.1,EFI_ATA_PASS_THRU_PROTOCOL,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-ata-pass-thru-protocol
13.13.2,EFI_ATA_PASS_THRU_PROTOCOL.PassThru(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-ata-pass-thru-protocol-passthru
13.13.3,EFI_ATA_PASS_THRU_PROTOCOL.GetNextPort(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-ata-pass-thru-protocol-getnextport
13.13.4,EFI_ATA_PASS_THRU_PROTOCOL.GetNextDevice(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-ata-pass-thru-protocol-getnextdevice
13.13.5,EFI_ATA_PASS_THRU_PROTOCOL.BuildDevicePath(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-ata-pass-thru-protocol-builddevicepath
13.13.6,EFI_ATA_PASS_THRU_PROTOCOL.GetDevice(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-ata-pass-thru-protocol-getdevice
13.13.7,EFI_ATA_PASS_THRU_PROTOCOL.ResetPort(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-ata-pass-thru-protocol-resetport
13.13.8,EFI_ATA_PASS_THRU_PROTOCOL.ResetDevice(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-ata-pass-thru-protocol-resetdevice
13.14,Storage Security Command Protocol,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#storage-security-command-protocol
13.14.1,EFI_STORAGE_SECURITY_COMMAND_PROTOCOL,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-storage-security-command-protocol
13.14.2,EFI_STORAGE_SECURITY_COMMAND_PROTOCOL.ReceiveData(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-storage-security-command-protocol-receivedata
13.14.3,EFI_STORAGE_SECURITY_COMMAND_PROTOCOL.SendData(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-storage-security-command-protocol-senddata
13.15,NVM Express Pass Through Protocol,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#nvm-express-pass-through-protocol
13.15.1,EFI_NVM_EXPRESS_PASS_THRU_PROTOCOL,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-nvm-express-pass-thru-protocol
13.15.2,EFI_NVM_EXPRESS_PASS_THRU_PROTOCOL.PassThru(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-nvm-express-pass-thru-protocol-passthru
13.15.3,EFI_NVM_EXPRESS_PASS_THRU_PROTOCOL.GetNextNamespace(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-nvm-express-pass-thru-protocol-getnextnamespace
13.15.4,EFI_NVM_EXPRESS_PASS_THRU_PROTOCOL.BuildDevicePath(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-nvm-express-pass-thru-protocol-builddevicepath
13.15.5,EFI_NVM_EXPRESS_PASS_THRU_PROTOCOL.GetNamespace(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-nvm-express-pass-thru-protocol-getnamespace
13.16,SD MMC Pass Thru Protocol,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#sd-mmc-pass-thru-protocol
13.16.1,EFI_SD_MMC_PASS_THRU_PROTOCOL,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-sd-mmc-pass-thru-protocol
13.16.2,EFI_SD_MMC_PASS_THRU_PROTOCOL.PassThru(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-sd-mmc-pass-thru-protocol-passthru
13.16.3,EFI_SD_MMC_PASS_THRU_PROTOCOL.GetNextSlot(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-sd-mmc-pass-thru-protocol-getnextslot
13.16.4,EFI_SD_MMC_PASS_THRU_PROTOCOL.BuildDevicePath(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-sd-mmc-pass-thru-protocol-builddevicepath
13.16.5,EFI_SD_MMC_PASS_THRU_PROTOCOL.GetSlotNumber(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-sd-mmc-pass-thru-protocol-getslotnumber
13.16.6,EFI_SD_MMC_PASS_THRU_PROTOCOL.ResetDevice(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-sd-mmc-pass-thru-protocol-resetdevice
13.17,RAM Disk Protocol,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#ram-disk-protocol
13.17.1,EFI_RAM_DISK_PROTOCOL,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-ram-disk-protocol
13.17.2,EFI_RAM_DISK_PROTOCOL.Register(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-ram-disk-protocol-register
13.17.3,EFI_RAM_DISK_PROTOCOL.Unregister(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-ram-disk-protocol-unregister
13.18,Partition Information Protocol,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#partition-information-protocol
13.19,NVDIMM Label Protocol,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#nvdimm-label-protocol
13.19.1,EFI_NVDIMM_LABEL_PROTOCOL,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-nvdimm-label-protocol
13.19.2,EFI_NVDIMM_LABEL_PROTOCOL.LabelStorageInformation(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-nvdimm-label-protocol-labelstorageinformation
13.19.3,EFI_NVDIMM_LABEL_PROTOCOL.LabelStorageRead(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-nvdimm-label-protocol-labelstorageread
13.19.4,EFI_NVDIMM_LABEL_PROTOCOL.LabelStorageWrite(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-nvdimm-label-protocol-labelstoragewrite
13.19.5,Label Storage Area Description,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#label-storage-area-description
13.19.5.1,Updating the Name of a Namespace Description,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#updating-the-name-of-a-namespace-description
13.20,EFI UFS Device Config Protocol,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-ufs-device-config-protocol
13.20.1,EFI_UFS_DEVICE_CONFIG_PROTOCOL,https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#id117
13.20.2,EFI_UFS_DEVICE_CONFIG_PROTOCOL.RwUfsDescriptor(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-ufs-device-config-protocol-rwufsdescriptor
13.20.3,EFI_UFS_DEVICE_CONFIG_PROTOCOL.RwUfsFlag(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-ufs-device-config-protocol-rwufsflag
13.20.4,EFI_UFS_DEVICE_CONFIG_PROTOCOL.RwUfsAttribute(),https://uefi.org/specs/UEFI/2.10/13_Protocols_Media_Access.html#efi-ufs-device-config-protocol-rwufsattribute
14,Protocols - PCI Bus Support,https://uefi.org/specs/UEFI/2.10/14_Protocols_PCI_Bus_Support.html
